"DTI_CL_INDICADOR","Indicador","DTI_CL_ANO","Año","DTI_CL_REGION","Región","DTI_CL_SEXO","Sexo","Value","Flag Codes","Flags"
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL08","Región del Biobío","_T","Ambos sexos",479075,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL08","Región del Biobío","M","Hombres",532693.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL08","Región del Biobío","F","Mujeres",430078.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL09","Región de La Araucanía","_T","Ambos sexos",442892.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL09","Región de La Araucanía","M","Hombres",478445.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL09","Región de La Araucanía","F","Mujeres",419190.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL14","Región de Los Ríos","_T","Ambos sexos",455121.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL14","Región de Los Ríos","M","Hombres",478445.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL14","Región de Los Ríos","F","Mujeres",419190.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL10","Región de Los Lagos","_T","Ambos sexos",479075,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL10","Región de Los Lagos","M","Hombres",518426.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL10","Región de Los Lagos","F","Mujeres",421488.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",529450,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",575699.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",479075,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",717668,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",837279.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2020","2020","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",598056.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","_T","Total país","_T","Ambos sexos",516329.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","_T","Total país","M","Hombres",564060.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","_T","Total país","F","Mujeres",457281.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",474080.8,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL15","Región de Arica y Parinacota","M","Hombres",519204.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL15","Región de Arica y Parinacota","F","Mujeres",408785,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL01","Región de Tarapacá","_T","Ambos sexos",529404.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL01","Región de Tarapacá","M","Hombres",571601.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL01","Región de Tarapacá","F","Mujeres",428686,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL02","Región de Antofagasta","_T","Ambos sexos",643029,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL02","Región de Antofagasta","M","Hombres",743082.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL02","Región de Antofagasta","F","Mujeres",473810.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL03","Región de Atacama","_T","Ambos sexos",571601.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL03","Región de Atacama","M","Hombres",679993.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL03","Región de Atacama","F","Mujeres",450202.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL04","Región de Coquimbo","_T","Ambos sexos",457281.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL04","Región de Coquimbo","M","Hombres",514441.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL04","Región de Coquimbo","F","Mujeres",422985.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL05","Región de Valparaíso","_T","Ambos sexos",482482.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL05","Región de Valparaíso","M","Hombres",541498.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL05","Región de Valparaíso","F","Mujeres",430073.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",564060.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL13","Región Metropolitana de Santiago","M","Hombres",571601.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL13","Región Metropolitana de Santiago","F","Mujeres",514441.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",451248.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",474529.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",406123.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL07","Región del Maule","_T","Ambos sexos",451248.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL07","Región del Maule","M","Hombres",465277.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL07","Región del Maule","F","Mujeres",428155.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL16","Región de Ñuble","_T","Ambos sexos",451248.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL16","Región de Ñuble","M","Hombres",457281.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL16","Región de Ñuble","F","Mujeres",394842.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL08","Región del Biobío","_T","Ambos sexos",482234.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL08","Región del Biobío","M","Hombres",534165.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL08","Región del Biobío","F","Mujeres",427704.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL09","Región de La Araucanía","_T","Ambos sexos",448982.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL09","Región de La Araucanía","M","Hombres",451248.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL09","Región de La Araucanía","F","Mujeres",404940,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL14","Región de Los Ríos","_T","Ambos sexos",473810.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL14","Región de Los Ríos","M","Hombres",514441.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL14","Región de Los Ríos","F","Mujeres",448982.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL10","Región de Los Lagos","_T","Ambos sexos",457281.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL10","Región de Los Lagos","M","Hombres",480145.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL10","Región de Los Lagos","F","Mujeres",451248.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","_T","Ambos sexos",605897.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","M","Hombres",676872.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL11","Región de Aysén del Gral. Carlos Ibáñez del Campo","F","Mujeres",531447.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL12","Región de Magallanes y La Antártica Chilena","_T","Ambos sexos",663057.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL12","Región de Magallanes y La Antártica Chilena","M","Hombres",685921.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2021","2021","CHL12","Región de Magallanes y La Antártica Chilena","F","Mujeres",561228.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","_T","Total país","_T","Ambos sexos",502603.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","_T","Total país","M","Hombres",572968,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","_T","Total país","F","Mujeres",454723.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL15","Región de Arica y Parinacota","_T","Ambos sexos",412179.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL15","Región de Arica y Parinacota","M","Hombres",488305.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL15","Región de Arica y Parinacota","F","Mujeres",371340.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL01","Región de Tarapacá","_T","Ambos sexos",500000,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL01","Región de Tarapacá","M","Hombres",598688.5,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL01","Región de Tarapacá","F","Mujeres",436753.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL02","Región de Antofagasta","_T","Ambos sexos",636563.3,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL02","Región de Antofagasta","M","Hombres",792289.2,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL02","Región de Antofagasta","F","Mujeres",495180.7,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL03","Región de Atacama","_T","Ambos sexos",573813,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL03","Región de Atacama","M","Hombres",663762.1,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL03","Región de Atacama","F","Mujeres",450000,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL04","Región de Coquimbo","_T","Ambos sexos",450000,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL04","Región de Coquimbo","M","Hombres",500000,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL04","Región de Coquimbo","F","Mujeres",400000,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","_T","Ambos sexos",490000,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","M","Hombres",502603.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL05","Región de Valparaíso","F","Mujeres",404314.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","_T","Ambos sexos",594216.9,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","M","Hombres",618202.4,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL13","Región Metropolitana de Santiago","F","Mujeres",502603.6,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","_T","Ambos sexos",450000,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","M","Hombres",500000,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL06","Región del Libertador Gral. Bernardo O'Higgins","F","Mujeres",400000,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","_T","Ambos sexos",450000,,
"ESI_YRMEDIANO_OCU_P2017","Ingreso mediano real de la población ocupada (proyecciones base 2017)","2022","2022","CHL07","Región del Maule","M","Hombres",462395.3,,
